Date,Predicted,RegimeCode
2024-03-05,177.4386,0
2024-03-06,173.41106,0
2024-03-07,170.97174,-1
2024-03-08,169.88934,-1
2024-03-11,170.38748,-1
2024-03-12,171.77171,-1
2024-03-13,172.70459,0
2024-03-14,171.9899,0
2024-03-15,172.55101,0
2024-03-18,172.68338,0
2024-03-19,173.2984,0
2024-03-20,174.85336,0
2024-03-21,176.98419,0
2024-03-22,174.13914,0
2024-03-25,173.02428,0
2024-03-26,171.86821,0
2024-03-27,170.73659,0
2024-03-28,172.12335,0
2024-04-01,171.93968,0
2024-04-02,170.99246,0
2024-04-03,169.88461,0
2024-04-04,169.79779,0
2024-04-05,169.3803,0
2024-04-08,169.57039,0
2024-04-09,169.09503,0
2024-04-10,169.48207,0
2024-04-11,168.71045,0
2024-04-12,172.12402,0
2024-04-15,174.72916,0
2024-04-16,173.82932,0
2024-04-17,171.46008,0
2024-04-18,169.56503,0
2024-04-19,168.22408,-1
2024-04-22,166.5662,-1
2024-04-23,166.23401,-1
2024-04-24,166.72168,-1
2024-04-25,168.11241,0
2024-04-26,169.25865,0
2024-04-29,169.45277,0
2024-04-30,171.70285,0
2024-05-01,171.17911,0
2024-05-02,170.2289,0
2024-05-03,171.74342,0
2024-05-06,178.03922,0
2024-05-07,180.31693,0
2024-05-08,181.47514,0
2024-05-09,182.11906,0
2024-05-10,183.34938,0
2024-05-13,183.28165,0
2024-05-14,184.87636,0
2024-05-15,186.31056,0
2024-05-16,188.15903,0
2024-05-17,189.09088,0
2024-05-20,189.47868,0
2024-05-21,190.24,0
2024-05-22,191.29922,0
2024-05-23,191.0412,0
2024-05-24,188.73647,0
2024-05-28,189.19516,0
2024-05-29,189.57661,0
2024-05-30,189.90231,0
2024-05-31,190.57137,0
2024-06-03,191.39978,0
2024-06-04,192.71942,0
2024-06-05,193.51749,0
2024-06-06,194.64638,0
2024-06-07,194.45367,0
2024-06-10,195.55055,0
2024-06-11,194.15498,0
2024-06-12,200.70316,0
2024-06-13,207.23428,0
2024-06-14,210.80716,-1
2024-06-17,211.35016,-1
2024-06-18,213.59404,-1
2024-06-20,213.48993,-1
2024-06-21,210.91719,-1
2024-06-24,208.46957,-1
2024-06-25,207.70741,-1
2024-06-26,207.94603,-1
2024-06-27,210.28404,-1
2024-06-28,211.91006,-1
2024-07-01,210.79826,-1
2024-07-02,213.31203,-1
2024-07-03,216.49294,-1
2024-07-05,218.63925,-1
2024-07-08,222.02698,0
2024-07-09,224.40472,1
2024-07-10,225.87177,1
2024-07-11,228.70093,1
2024-07-12,227.28949,1
2024-07-15,227.93312,1
2024-07-16,230.33514,1
2024-07-17,231.74718,1
2024-07-18,229.28093,1
2024-07-19,225.51605,1
2024-07-22,223.80101,1
2024-07-23,222.96327,1
2024-07-24,223.17331,1
2024-07-25,219.98528,1
2024-07-26,217.78938,0
2024-07-29,217.09146,-1
2024-07-30,217.00392,-1
2024-07-31,217.28531,-1
2024-08-01,219.1266,0
2024-08-02,218.12892,0
2024-08-05,218.28204,1
2024-08-06,212.93025,1
2024-08-07,209.11044,0
2024-08-08,208.81177,-1
2024-08-09,210.69368,-1
2024-08-12,213.19139,-1
2024-08-13,215.15596,0
2024-08-14,217.95131,0
2024-08-15,219.50317,1
2024-08-16,221.68697,1
2024-08-19,223.40628,1
2024-08-20,224.08101,1
2024-08-21,224.65045,1
2024-08-22,224.8509,1
2024-08-23,223.95915,1
2024-08-26,224.68513,1
2024-08-27,225.28775,1
2024-08-28,225.99295,1
2024-08-29,225.52612,1
2024-08-30,226.94685,1
2024-09-03,227.29749,1
2024-09-04,224.18034,1
2024-09-05,221.56938,1
2024-09-06,221.20615,1
2024-09-09,220.36575,1
2024-09-10,219.99902,1
2024-09-11,219.44357,1
2024-09-12,220.49628,1
2024-09-13,221.12398,1
2024-09-16,221.24228,1
2024-09-17,218.06616,1
2024-09-18,216.67256,1
2024-09-19,218.16545,1
2024-09-20,223.23618,1
2024-09-23,225.40076,1
2024-09-24,225.3183,1
2024-09-25,225.61601,1
2024-09-26,225.26263,1
2024-09-27,225.66034,1
2024-09-30,226.02692,1
2024-10-01,228.87468,1
2024-10-02,226.81837,1
2024-10-03,225.89093,1
2024-10-04,224.96703,1
2024-10-07,225.13141,1
2024-10-08,222.63136,1
2024-10-09,223.44505,1
2024-10-10,225.95256,1
2024-10-11,226.93037,1
2024-10-14,226.51482,1
2024-10-15,228.17642,1
2024-10-16,230.36552,1
2024-10-17,230.3269,1
2024-10-18,230.37057,1
2024-10-21,231.86284,1
2024-10-22,233.38692,1
2024-10-23,233.76369,1
2024-10-24,231.24956,1
2024-10-25,229.84392,1
2024-10-28,229.70575,1
2024-10-29,230.74019,1
2024-10-30,231.41554,1
2024-10-31,229.86382,1
2024-11-01,226.86955,1
2024-11-04,223.87708,1
2024-11-05,222.05226,1
2024-11-06,222.03352,1
2024-11-07,221.74965,1
2024-11-08,224.05707,1
2024-11-11,225.11435,1
2024-11-12,224.10767,1
2024-11-13,223.52893,1
2024-11-14,223.75261,1
2024-11-15,225.50214,1
2024-11-18,224.72363,1
2024-11-19,225.78004,1
2024-11-20,226.50311,1
2024-11-21,227.18343,1
2024-11-22,227.2432,1
2024-11-25,227.93114,1
2024-11-26,229.82669,1
2024-11-27,231.88495,1
2024-11-29,232.76276,1
2024-12-02,234.32652,1
2024-12-03,236.23859,1
2024-12-04,238.69633,1
2024-12-05,240.03036,1
2024-12-06,240.58887,1
2024-12-09,240.69946,1
2024-12-10,242.72568,1
2024-12-11,244.28029,1
2024-12-12,244.30705,1
2024-12-13,244.98315,1
2024-12-16,245.41798,1
2024-12-17,247.08592,0
2024-12-18,249.15703,0
2024-12-19,247.3576,1
2024-12-20,247.20543,1
2024-12-23,249.62654,1
2024-12-24,251.27075,1
2024-12-26,253.45673,1
2024-12-27,254.89615,1
2024-12-30,253.76945,1
2024-12-31,251.39229,1
2025-01-02,249.34096,1
2025-01-03,245.082,0
2025-01-06,242.77019,-1
2025-01-07,242.67052,-1
2025-01-08,241.32309,-1
2025-01-10,240.88324,-1
2025-01-13,237.736,-1
2025-01-14,234.88722,0
2025-01-15,233.033,0
2025-01-16,234.60242,0
2025-01-17,230.56833,0
2025-01-21,229.28816,0
2025-01-22,225.07787,0
2025-01-23,223.60345,0
2025-01-24,223.0027,0
2025-01-27,222.3197,0
2025-01-28,225.65448,0
2025-01-29,231.71979,0
2025-01-30,235.19151,-1
2025-01-31,235.70541,-1
2025-02-03,234.95428,-1
2025-02-04,230.43556,-1
2025-02-05,230.63644,-1
2025-02-06,230.83861,-1
2025-02-07,231.31467,-1
2025-02-10,228.66634,-1
2025-02-11,227.41875,-1
2025-02-12,229.49783,-1
2025-02-13,232.8211,-1
2025-02-14,236.7901,-1
2025-02-18,240.19885,-1
2025-02-19,241.6473,-1
2025-02-20,242.39915,-1
2025-02-21,243.19708,-1
2025-02-24,243.42477,-1
2025-02-25,244.29155,-1
2025-02-26,244.69527,-1
2025-02-27,241.4372,-1
2025-02-28,238.17828,-1
2025-03-03,239.03024,-1
2025-03-04,237.70265,-1
2025-03-05,235.8901,-1
2025-03-06,234.93925,0
2025-03-07,234.34496,0
2025-03-10,236.01375,0
2025-03-11,230.93604,-1
2025-03-12,224.79742,0
2025-03-13,219.94421,0
2025-03-14,214.0134,0
2025-03-17,213.22913,0
2025-03-18,213.43286,0
2025-03-19,212.89023,0
2025-03-20,213.91653,0
2025-03-21,213.87662,0
2025-03-24,215.95787,0
2025-03-25,218.30296,0
2025-03-26,220.94667,0
2025-03-27,221.01546,0
2025-03-28,222.0988,0
2025-03-31,219.57082,0
2025-04-01,220.40642,0
2025-04-02,221.53668,0
2025-04-03,222.42976,0
2025-04-04,212.05608,0
